transaction_date,product_id,quantity_sold,current_stock,is_promo
2022-03-31,P0002,37,70,0
2022-04-01,P0002,63,302,0
2022-04-02,P0002,72,232,0
2022-04-03,P0002,189,408,0
2022-04-04,P0002,287,336,1
2022-04-05,P0002,233,310,1
2022-04-06,P0002,33,129,0
2022-04-07,P0002,29,165,1
2022-04-08,P0002,181,191,1
2022-04-09,P0002,53,118,0
2022-04-10,P0002,31,232,1
2022-04-11,P0002,131,461,0
2022-04-12,P0002,225,499,0
2022-04-13,P0002,217,257,0
2022-04-14,P0002,2,389,0
2022-04-15,P0002,34,317,0
2022-04-16,P0002,203,280,0
2022-04-17,P0002,36,230,1
2022-04-18,P0002,274,319,0
2022-04-19,P0002,300,450,0
2022-04-20,P0002,125,214,0
2022-04-21,P0002,20,71,0
2022-04-22,P0002,85,285,0
2022-04-23,P0002,228,322,1
2022-04-24,P0002,274,321,0
2022-04-25,P0002,383,415,1
2022-04-26,P0002,194,227,0
2022-04-27,P0002,115,203,1
2022-04-28,P0002,123,174,0
2022-04-29,P0002,227,364,1
2022-04-30,P0002,98,256,1
2022-05-01,P0002,115,204,0
2022-05-02,P0002,12,398,1
2022-05-03,P0002,60,89,1
2022-05-04,P0002,109,126,0
2022-05-05,P0002,116,186,0
2022-05-06,P0002,102,462,0
2022-05-07,P0002,118,126,1
2022-05-08,P0002,141,217,1
2022-05-09,P0002,189,280,0
2022-05-10,P0002,51,329,1
2022-05-11,P0002,214,394,0
2022-05-12,P0002,16,348,0
2022-05-13,P0002,19,50,0
2022-05-14,P0002,56,74,1
2022-05-15,P0002,214,280,1
2022-05-16,P0002,173,374,0
2022-05-17,P0002,145,242,0
2022-05-18,P0002,69,164,1
2022-05-19,P0002,71,202,1
2022-05-20,P0002,16,246,0
2022-05-21,P0002,70,265,0
2022-05-22,P0002,16,137,1
2022-05-23,P0002,180,318,1
2022-05-24,P0002,56,173,0
2022-05-25,P0002,319,416,1
2022-05-26,P0002,15,71,1
2022-05-27,P0002,103,155,0
2022-05-28,P0002,37,344,0
2022-05-29,P0002,68,330,1
2022-05-30,P0002,277,455,1
2022-05-31,P0002,141,249,1
2022-06-01,P0002,143,478,1
2022-06-02,P0002,187,492,0
2022-06-03,P0002,74,369,0
2022-06-04,P0002,79,311,1
2022-06-05,P0002,16,146,0
2022-06-06,P0002,0,72,1
2022-06-07,P0002,63,204,1
2022-06-08,P0002,192,467,0
2022-06-09,P0002,19,173,0
2022-06-10,P0002,72,438,1
2022-06-11,P0002,103,448,0
2022-06-12,P0002,61,433,0
2022-06-13,P0002,182,426,0
2022-06-14,P0002,102,197,0
2022-06-15,P0002,73,204,0
2022-06-16,P0002,194,282,0
2022-06-17,P0002,26,263,1
2022-06-18,P0002,154,204,0
2022-06-19,P0002,42,443,1
2022-06-20,P0002,4,317,0
2022-06-21,P0002,354,460,0
2022-06-22,P0002,85,386,0
2022-06-23,P0002,48,115,0
2022-06-24,P0002,388,444,1
2022-06-25,P0002,193,348,0
2022-06-26,P0002,150,272,1
2022-06-27,P0002,64,87,1
2022-06-28,P0002,31,67,1
2022-06-29,P0002,319,319,0
2022-06-30,P0002,122,305,1
2022-07-01,P0002,161,207,0
2022-07-02,P0002,62,279,1
2022-07-03,P0002,32,455,0
2022-07-04,P0002,0,157,0
2022-07-05,P0002,225,286,1
2022-07-06,P0002,154,279,0
2022-07-07,P0002,419,449,1
2022-07-08,P0002,162,232,0
2022-07-09,P0002,156,215,0
2022-07-10,P0002,14,233,1
2022-07-11,P0002,77,200,1
2022-07-12,P0002,122,150,1
2022-07-13,P0002,24,153,1
2022-07-14,P0002,75,270,0
2022-07-15,P0002,139,300,1
2022-07-16,P0002,404,460,0
2022-07-17,P0002,251,334,1
2022-07-18,P0002,160,374,0
2022-07-19,P0002,112,426,1
2022-07-20,P0002,76,415,1
2022-07-21,P0002,216,382,0
2022-07-22,P0002,103,133,1
2022-07-23,P0002,183,185,0
2022-07-24,P0002,130,296,1
2022-07-25,P0002,154,195,1
2022-07-26,P0002,78,421,1
2022-07-27,P0002,25,50,0
2022-07-28,P0002,20,263,0
2022-07-29,P0002,56,75,0
2022-07-30,P0002,160,231,1
2022-07-31,P0002,23,240,0
2022-08-01,P0002,88,136,0
2022-08-02,P0002,258,450,0
2022-08-03,P0002,155,185,0
2022-08-04,P0002,39,124,0
2022-08-05,P0002,156,336,0
2022-08-06,P0002,170,416,0
2022-08-07,P0002,29,59,1
2022-08-08,P0002,486,496,1
2022-08-09,P0002,157,172,1
2022-08-10,P0002,12,84,1
2022-08-11,P0002,81,252,0
2022-08-12,P0002,171,187,1
2022-08-13,P0002,363,499,1
2022-08-14,P0002,73,236,0
2022-08-15,P0002,23,77,1
2022-08-16,P0002,129,177,1
2022-08-17,P0002,351,436,0
2022-08-18,P0002,399,437,1
2022-08-19,P0002,95,206,1
2022-08-20,P0002,59,69,0
2022-08-21,P0002,122,147,1
2022-08-22,P0002,194,256,0
2022-08-23,P0002,292,408,1
2022-08-24,P0002,97,143,1
2022-08-25,P0002,29,62,0
2022-08-26,P0002,42,142,1
2022-08-27,P0002,135,281,0
2022-08-28,P0002,72,490,1
2022-08-29,P0002,371,451,1
2022-08-30,P0002,121,273,1
2022-08-31,P0002,7,137,1
2022-09-01,P0002,277,377,0
2022-09-02,P0002,2,343,1
2022-09-03,P0002,35,315,1
2022-09-04,P0002,123,158,1
2022-09-05,P0002,25,224,1
2022-09-06,P0002,41,485,0
2022-09-07,P0002,27,181,0
2022-09-08,P0002,168,233,0
2022-09-09,P0002,228,308,0
2022-09-10,P0002,382,403,0
2022-09-11,P0002,264,392,0
2022-09-12,P0002,85,141,1
2022-09-13,P0002,66,499,1
2022-09-14,P0002,10,237,1
2022-09-15,P0002,93,372,0
2022-09-16,P0002,326,334,1
2022-09-17,P0002,225,231,0
2022-09-18,P0002,43,68,1
2022-09-19,P0002,353,361,0
2022-09-20,P0002,279,481,1
2022-09-21,P0002,329,449,1
2022-09-22,P0002,287,410,0
2022-09-23,P0002,2,241,1
2022-09-24,P0002,390,437,0
2022-09-25,P0002,117,338,1
2022-09-26,P0002,280,423,1
2022-09-27,P0002,188,399,0
2022-09-28,P0002,260,421,1
2022-09-29,P0002,284,366,0
2022-09-30,P0002,92,374,0
2022-10-01,P0002,66,88,0
2022-10-02,P0002,87,261,1
2022-10-03,P0002,163,173,1
2022-10-04,P0002,37,494,1
2022-10-05,P0002,175,414,0
2022-10-06,P0002,178,225,0
2022-10-07,P0002,66,265,0
2022-10-08,P0002,173,173,1
2022-10-09,P0002,15,167,1
2022-10-10,P0002,291,394,1
2022-10-11,P0002,42,103,1
2022-10-12,P0002,152,191,0
2022-10-13,P0002,35,187,0
2022-10-14,P0002,86,134,0
2022-10-15,P0002,240,262,1
2022-10-16,P0002,272,411,0
2022-10-17,P0002,77,103,1
2022-10-18,P0002,99,226,0
2022-10-19,P0002,113,448,0
2022-10-20,P0002,159,421,1
2022-10-21,P0002,206,343,0
2022-10-22,P0002,30,285,0
2022-10-23,P0002,57,111,1
2022-10-24,P0002,141,209,0
2022-10-25,P0002,303,366,1
2022-10-26,P0002,1,102,0
2022-10-27,P0002,114,137,1
2022-10-28,P0002,407,438,1
2022-10-29,P0002,206,375,1
2022-10-30,P0002,58,272,1
2022-10-31,P0002,345,491,0
2022-11-01,P0002,128,140,0
2022-11-02,P0002,264,426,1
2022-11-03,P0002,1,304,0
2022-11-04,P0002,21,262,1
2022-11-05,P0002,190,252,1
2022-11-06,P0002,426,498,1
2022-11-07,P0002,62,465,1
2022-11-08,P0002,0,102,0
2022-11-09,P0002,65,309,1
2022-11-10,P0002,324,467,0
2022-11-11,P0002,356,429,1
2022-11-12,P0002,394,472,1
2022-11-13,P0002,214,432,0
2022-11-14,P0002,47,487,1
2022-11-15,P0002,56,103,0
2022-11-16,P0002,71,220,1
2022-11-17,P0002,424,483,1
2022-11-18,P0002,442,448,1
2022-11-19,P0002,74,272,1
2022-11-20,P0002,80,108,0
2022-11-21,P0002,113,204,0
2022-11-22,P0002,380,449,1
2022-11-23,P0002,28,107,0
2022-11-24,P0002,185,331,1
2022-11-25,P0002,75,333,1
2022-11-26,P0002,178,281,0
2022-11-27,P0002,320,427,0
2022-11-28,P0002,186,426,0
2022-11-29,P0002,304,348,0
2022-11-30,P0002,52,110,0
2022-12-01,P0002,305,439,1
2022-12-02,P0002,9,55,1
2022-12-03,P0002,84,202,0
2022-12-04,P0002,12,430,1
2022-12-05,P0002,205,214,0
2022-12-06,P0002,159,261,1
2022-12-07,P0002,289,309,1
2022-12-08,P0002,56,203,0
2022-12-09,P0002,48,428,0
2022-12-10,P0002,70,124,1
2022-12-11,P0002,45,228,1
2022-12-12,P0002,309,423,1
2022-12-13,P0002,42,77,0
2022-12-14,P0002,65,434,0
2022-12-15,P0002,201,264,1
2022-12-16,P0002,164,337,1
2022-12-17,P0002,13,105,1
2022-12-18,P0002,74,152,0
2022-12-19,P0002,14,204,1
2022-12-20,P0002,212,325,1
2022-12-21,P0002,169,437,1
2022-12-22,P0002,89,483,0
2022-12-23,P0002,24,56,1
2022-12-24,P0002,39,67,1
2022-12-25,P0002,155,422,0
2022-12-26,P0002,69,95,0
2022-12-27,P0002,139,364,1
2022-12-28,P0002,51,387,1
2022-12-29,P0002,151,473,1
2022-12-30,P0002,125,233,0
2022-12-31,P0002,22,419,1
2023-01-01,P0002,91,240,0
2023-01-02,P0002,257,406,0
2023-01-03,P0002,225,310,0
2023-01-04,P0002,126,275,1
2023-01-05,P0002,78,285,0
2023-01-06,P0002,79,144,1
2023-01-07,P0002,27,70,0
2023-01-08,P0002,57,196,1
2023-01-09,P0002,69,94,1
2023-01-10,P0002,27,383,1
2023-01-11,P0002,370,432,1
2023-01-12,P0002,243,432,0
2023-01-13,P0002,133,174,1
2023-01-14,P0002,64,357,0
2023-01-15,P0002,17,59,0
2023-01-16,P0002,193,225,1
2023-01-17,P0002,40,206,1
2023-01-18,P0002,183,211,0
2023-01-19,P0002,333,349,0
2023-01-20,P0002,152,176,0
2023-01-21,P0002,85,327,0
2023-01-22,P0002,74,126,0
2023-01-23,P0002,113,378,1
2023-01-24,P0002,56,84,1
2023-01-25,P0002,36,413,0
2023-01-26,P0002,264,319,0
2023-01-27,P0002,260,418,1
2023-01-28,P0002,110,123,0
2023-01-29,P0002,70,101,1
2023-01-30,P0002,216,323,0
2023-01-31,P0002,311,335,1
2023-02-01,P0002,22,253,1
2023-02-02,P0002,118,416,0
2023-02-03,P0002,54,323,0
2023-02-04,P0002,79,88,0
2023-02-05,P0002,0,99,0
2023-02-06,P0002,61,84,1
2023-02-07,P0002,118,159,1
2023-02-08,P0002,37,200,0
2023-02-09,P0002,271,434,1
2023-02-10,P0002,221,363,1
2023-02-11,P0002,348,422,1
2023-02-12,P0002,60,98,1
2023-02-13,P0002,264,445,0
2023-02-14,P0002,64,494,1
2023-02-15,P0002,40,332,0
2023-02-16,P0002,147,263,0
2023-02-17,P0002,48,89,1
2023-02-18,P0002,45,145,1
2023-02-19,P0002,57,185,1
2023-02-20,P0002,31,62,0
2023-02-21,P0002,256,500,1
2023-02-22,P0002,158,358,1
2023-02-23,P0002,266,317,0
2023-02-24,P0002,33,67,0
2023-02-25,P0002,49,248,1
2023-02-26,P0002,254,473,0
2023-02-27,P0002,262,304,1
2023-02-28,P0002,30,169,1
2023-03-01,P0002,192,413,1
2023-03-02,P0002,378,483,0
2023-03-03,P0002,52,103,1
2023-03-04,P0002,39,132,1
2023-03-05,P0002,345,429,0
2023-03-06,P0002,203,229,1
2023-03-07,P0002,107,133,1
2023-03-08,P0002,67,251,0
2023-03-09,P0002,18,103,0
2023-03-10,P0002,59,230,0
2023-03-11,P0002,1,436,0
2023-03-12,P0002,60,160,1
2023-03-13,P0002,114,140,1
2023-03-14,P0002,225,287,0
2023-03-15,P0002,5,236,0
2023-03-16,P0002,82,109,0
2023-03-17,P0002,134,168,1
2023-03-18,P0002,26,257,1
2023-03-19,P0002,22,444,0
2023-03-20,P0002,162,191,0
2023-03-21,P0002,106,123,0
2023-03-22,P0002,112,199,0
2023-03-23,P0002,235,393,0
2023-03-24,P0002,17,104,0
2023-03-25,P0002,117,397,1
2023-03-26,P0002,99,485,1
2023-03-27,P0002,427,443,1
2023-03-28,P0002,85,132,1
2023-03-29,P0002,103,194,0
2023-03-30,P0002,294,500,0
2023-03-31,P0002,26,101,0
2023-04-01,P0002,31,213,1
2023-04-02,P0002,107,252,1
2023-04-03,P0002,116,203,0
2023-04-04,P0002,2,174,1
2023-04-05,P0002,0,233,1
2023-04-06,P0002,47,500,1
2023-04-07,P0002,116,452,1
2023-04-08,P0002,12,165,0
2023-04-09,P0002,6,106,0
2023-04-10,P0002,8,197,0
2023-04-11,P0002,2,377,0
2023-04-12,P0002,30,207,0
2023-04-13,P0002,376,464,1
2023-04-14,P0002,289,432,1
2023-04-15,P0002,262,495,0
2023-04-16,P0002,62,301,1
2023-04-17,P0002,86,150,1
2023-04-18,P0002,356,484,1
2023-04-19,P0002,220,294,1
2023-04-20,P0002,111,144,1
2023-04-21,P0002,1,419,0
2023-04-22,P0002,162,478,1
2023-04-23,P0002,94,193,1
2023-04-24,P0002,12,216,0
2023-04-25,P0002,44,157,0
2023-04-26,P0002,85,397,0
2023-04-27,P0002,61,145,1
2023-04-28,P0002,104,370,0
2023-04-29,P0002,88,387,0
2023-04-30,P0002,10,119,1
2023-05-01,P0002,123,267,0
2023-05-02,P0002,194,255,1
2023-05-03,P0002,15,97,0
2023-05-04,P0002,151,267,0
2023-05-05,P0002,12,221,0
2023-05-06,P0002,300,390,0
2023-05-07,P0002,264,432,1
2023-05-08,P0002,213,314,0
2023-05-09,P0002,4,323,1
2023-05-10,P0002,186,250,0
2023-05-11,P0002,77,250,0
2023-05-12,P0002,28,495,1
2023-05-13,P0002,198,269,0
2023-05-14,P0002,21,70,1
2023-05-15,P0002,31,190,0
2023-05-16,P0002,95,420,0
2023-05-17,P0002,160,432,0
2023-05-18,P0002,184,187,0
2023-05-19,P0002,56,84,1
2023-05-20,P0002,66,138,1
2023-05-21,P0002,80,313,1
2023-05-22,P0002,19,316,0
2023-05-23,P0002,35,271,1
2023-05-24,P0002,304,305,0
2023-05-25,P0002,66,320,0
2023-05-26,P0002,159,455,1
2023-05-27,P0002,36,428,0
2023-05-28,P0002,44,243,1
2023-05-29,P0002,416,451,1
2023-05-30,P0002,169,176,1
2023-05-31,P0002,215,485,1
2023-06-01,P0002,29,132,1
2023-06-02,P0002,167,302,1
2023-06-03,P0002,154,426,1
2023-06-04,P0002,100,162,0
2023-06-05,P0002,127,190,1
2023-06-06,P0002,213,351,0
2023-06-07,P0002,112,283,0
2023-06-08,P0002,10,76,0
2023-06-09,P0002,109,191,1
2023-06-10,P0002,143,200,1
2023-06-11,P0002,238,485,1
2023-06-12,P0002,13,239,1
2023-06-13,P0002,45,180,0
2023-06-14,P0002,8,272,1
2023-06-15,P0002,110,201,1
2023-06-16,P0002,205,318,1
2023-06-17,P0002,49,75,1
2023-06-18,P0002,82,340,0
2023-06-19,P0002,53,97,0
2023-06-20,P0002,151,206,0
2023-06-21,P0002,129,295,1
2023-06-22,P0002,39,67,1
2023-06-23,P0002,28,85,0
2023-06-24,P0002,32,67,1
2023-06-25,P0002,39,273,0
2023-06-26,P0002,5,51,0
2023-06-27,P0002,173,243,1
2023-06-28,P0002,80,383,0
2023-06-29,P0002,205,435,0
2023-06-30,P0002,50,75,1
2023-07-01,P0002,1,65,0
2023-07-02,P0002,58,181,0
2023-07-03,P0002,69,402,1
2023-07-04,P0002,154,385,0
2023-07-05,P0002,190,258,1
2023-07-06,P0002,351,401,0
2023-07-07,P0002,230,297,1
2023-07-08,P0002,124,203,1
2023-07-09,P0002,173,421,0
2023-07-10,P0002,220,223,1
2023-07-11,P0002,170,249,0
2023-07-12,P0002,206,455,0
2023-07-13,P0002,143,439,1
2023-07-14,P0002,65,87,0
2023-07-15,P0002,127,224,0
2023-07-16,P0002,20,57,0
2023-07-17,P0002,9,93,0
2023-07-18,P0002,21,474,1
2023-07-19,P0002,112,345,0
2023-07-20,P0002,32,86,1
2023-07-21,P0002,64,64,0
2023-07-22,P0002,21,56,0
2023-07-23,P0002,74,113,0
2023-07-24,P0002,83,391,1
2023-07-25,P0002,25,187,1
2023-07-26,P0002,178,180,1
2023-07-27,P0002,149,294,0
2023-07-28,P0002,93,280,0
2023-07-29,P0002,42,60,0
2023-07-30,P0002,240,356,0
2023-07-31,P0002,148,308,1
2023-08-01,P0002,46,250,1
2023-08-02,P0002,37,116,1
2023-08-03,P0002,136,291,0
2023-08-04,P0002,305,386,0
2023-08-05,P0002,34,136,0
2023-08-06,P0002,241,265,0
2023-08-07,P0002,112,350,1
2023-08-08,P0002,239,463,1
2023-08-09,P0002,32,57,1
2023-08-10,P0002,191,439,1
2023-08-11,P0002,48,144,0
2023-08-12,P0002,46,353,1
2023-08-13,P0002,36,51,1
2023-08-14,P0002,236,491,0
2023-08-15,P0002,22,229,1
2023-08-16,P0002,55,417,0
2023-08-17,P0002,11,437,1
2023-08-18,P0002,70,71,0
2023-08-19,P0002,102,162,1
2023-08-20,P0002,84,390,1
2023-08-21,P0002,154,202,0
2023-08-22,P0002,152,355,1
2023-08-23,P0002,261,463,1
2023-08-24,P0002,83,200,0
2023-08-25,P0002,12,465,1
2023-08-26,P0002,58,291,0
2023-08-27,P0002,120,272,1
2023-08-28,P0002,5,127,0
2023-08-29,P0002,69,197,0
2023-08-30,P0002,63,120,1
2023-08-31,P0002,147,324,0
2023-09-01,P0002,159,232,0
2023-09-02,P0002,104,428,0
2023-09-03,P0002,87,313,1
2023-09-04,P0002,18,129,0
2023-09-05,P0002,25,153,0
2023-09-06,P0002,110,146,0
2023-09-07,P0002,92,219,0
2023-09-08,P0002,299,312,0
2023-09-09,P0002,39,226,1
2023-09-10,P0002,24,69,0
2023-09-11,P0002,215,446,1
2023-09-12,P0002,216,349,0
2023-09-13,P0002,1,383,1
2023-09-14,P0002,98,468,1
2023-09-15,P0002,33,52,0
2023-09-16,P0002,25,123,1
2023-09-17,P0002,40,429,1
2023-09-18,P0002,63,121,0
2023-09-19,P0002,170,279,1
2023-09-20,P0002,151,168,0
2023-09-21,P0002,125,222,0
2023-09-22,P0002,105,181,1
2023-09-23,P0002,39,185,0
2023-09-24,P0002,62,185,1
2023-09-25,P0002,33,144,0
2023-09-26,P0002,112,201,1
2023-09-27,P0002,67,304,1
2023-09-28,P0002,35,285,1
2023-09-29,P0002,87,113,0
2023-09-30,P0002,224,412,0
2023-10-01,P0002,303,444,1
2023-10-02,P0002,296,484,0
2023-10-03,P0002,105,403,0
2023-10-04,P0002,91,448,1
2023-10-05,P0002,70,191,0
2023-10-06,P0002,408,500,0
2023-10-07,P0002,61,371,0
2023-10-08,P0002,135,159,1
2023-10-09,P0002,299,500,0
2023-10-10,P0002,101,154,1
2023-10-11,P0002,36,118,0
2023-10-12,P0002,153,496,1
2023-10-13,P0002,236,328,0
2023-10-14,P0002,74,221,1
2023-10-15,P0002,86,321,1
2023-10-16,P0002,163,396,1
2023-10-17,P0002,53,252,0
2023-10-18,P0002,243,363,1
2023-10-19,P0002,23,76,0
2023-10-20,P0002,65,128,0
2023-10-21,P0002,46,53,0
2023-10-22,P0002,78,155,0
2023-10-23,P0002,108,482,0
2023-10-24,P0002,36,281,1
2023-10-25,P0002,151,171,0
2023-10-26,P0002,66,187,1
2023-10-27,P0002,64,318,1
2023-10-28,P0002,11,84,0
2023-10-29,P0002,268,488,1
2023-10-30,P0002,42,130,0
2023-10-31,P0002,68,287,0
2023-11-01,P0002,58,95,1
2023-11-02,P0002,4,258,0
2023-11-03,P0002,115,306,0
2023-11-04,P0002,74,83,0
2023-11-05,P0002,37,102,0
2023-11-06,P0002,144,166,1
2023-11-07,P0002,353,353,1
2023-11-08,P0002,5,207,1
2023-11-09,P0002,136,248,1
2023-11-10,P0002,47,98,1
2023-11-11,P0002,246,404,1
2023-11-12,P0002,43,340,1
2023-11-13,P0002,38,397,1
2023-11-14,P0002,345,465,0
2023-11-15,P0002,362,368,1
2023-11-16,P0002,62,161,0
2023-11-17,P0002,53,258,0
2023-11-18,P0002,253,354,0
2023-11-19,P0002,135,492,1
2023-11-20,P0002,349,373,0
2023-11-21,P0002,330,450,0
2023-11-22,P0002,162,189,1
2023-11-23,P0002,205,406,0
2023-11-24,P0002,199,321,0
2023-11-25,P0002,51,283,0
2023-11-26,P0002,332,462,1
2023-11-27,P0002,36,162,1
2023-11-28,P0002,40,250,0
2023-11-29,P0002,292,383,0
2023-11-30,P0002,27,433,0
2023-12-01,P0002,22,279,1
2023-12-02,P0002,222,264,1
2023-12-03,P0002,265,347,1
2023-12-04,P0002,251,381,1
2023-12-05,P0002,82,153,0
2023-12-06,P0002,28,319,0
2023-12-07,P0002,73,129,0
2023-12-08,P0002,54,63,0
2023-12-09,P0002,27,419,0
2023-12-10,P0002,332,479,1
2023-12-11,P0002,2,100,0
2023-12-12,P0002,9,249,1
2023-12-13,P0002,271,470,1
2023-12-14,P0002,50,377,1
2023-12-15,P0002,121,229,1
2023-12-16,P0002,11,232,1
2023-12-17,P0002,116,122,1
2023-12-18,P0002,78,115,0
2023-12-19,P0002,80,286,0
2023-12-20,P0002,139,400,1
2023-12-21,P0002,242,409,0
2023-12-22,P0002,233,390,1
2023-12-23,P0002,196,426,1
2023-12-24,P0002,155,227,1
2023-12-25,P0002,47,130,0
2023-12-26,P0002,176,489,1
2023-12-27,P0002,48,81,1
2023-12-28,P0002,22,156,0
2023-12-29,P0002,81,126,0
2023-12-30,P0002,105,335,0
2023-12-31,P0002,6,121,0
2024-01-01,P0002,99,217,0
2022-01-01,P0003,65,102,1
2022-01-02,P0003,464,488,0
2022-01-03,P0003,176,183,0
2022-01-04,P0003,70,184,0
2022-01-05,P0003,97,216,1
2022-01-06,P0003,58,91,0
2022-01-07,P0003,32,487,0
2022-01-08,P0003,123,338,1
2022-01-09,P0003,153,153,1
2022-01-10,P0003,38,120,0
2022-01-11,P0003,9,292,0
2022-01-12,P0003,164,207,1
2022-01-13,P0003,1,50,1
2022-01-14,P0003,61,91,0
2022-01-15,P0003,90,407,0
2022-01-16,P0003,160,204,1
2022-01-17,P0003,18,231,1
2022-01-18,P0003,70,203,0
2022-01-19,P0003,132,428,1
2022-01-20,P0003,67,377,1
2022-01-21,P0003,56,115,0
2022-01-22,P0003,100,433,1
2022-01-23,P0003,42,261,1
2022-01-24,P0003,129,210,1
2022-01-25,P0003,189,359,1
2022-01-26,P0003,258,382,0
2022-01-27,P0003,146,198,1
2022-01-28,P0003,286,426,1
2022-01-29,P0003,27,164,1
2022-01-30,P0003,225,265,1
2022-01-31,P0003,94,126,0
2022-02-01,P0003,277,310,0
2022-02-02,P0003,28,132,1
2022-02-03,P0003,33,56,0
2022-02-04,P0003,82,99,1
2022-02-05,P0003,335,357,1
2022-02-06,P0003,27,183,1
2022-02-07,P0003,62,241,1
2022-02-08,P0003,376,389,1
2022-02-09,P0003,196,302,1
2022-02-10,P0003,30,79,0
2022-02-11,P0003,130,381,1
2022-02-12,P0003,87,104,0
2022-02-13,P0003,172,222,1
2022-02-14,P0003,67,158,1
2022-02-15,P0003,245,358,1
2022-02-16,P0003,128,204,0
2022-02-17,P0003,348,480,1
2022-02-18,P0003,83,262,1
2022-02-19,P0003,8,74,0
2022-02-20,P0003,234,331,1
2022-02-21,P0003,114,136,0
2022-02-22,P0003,173,471,0
2022-02-23,P0003,169,298,0
2022-02-24,P0003,12,77,0
2022-02-25,P0003,31,198,0
2022-02-26,P0003,94,342,0
2022-02-27,P0003,34,340,1
2022-02-28,P0003,88,357,0
2022-03-01,P0003,172,213,1
2022-03-02,P0003,50,60,0
2022-03-03,P0003,242,388,1
2022-03-04,P0003,80,130,0
2022-03-05,P0003,190,221,1
2022-03-06,P0003,361,420,0
2022-03-07,P0003,87,120,1
2022-03-08,P0003,7,251,0
2022-03-09,P0003,314,336,1
2022-03-10,P0003,183,251,0
2022-03-11,P0003,441,500,0
2022-03-12,P0003,59,191,0
2022-03-13,P0003,12,87,1
2022-03-14,P0003,17,52,1
2022-03-15,P0003,85,126,0
2022-03-16,P0003,16,267,0
2022-03-17,P0003,75,485,0
2022-03-18,P0003,81,87,1
2022-03-19,P0003,69,127,0
2022-03-20,P0003,55,290,1
2022-03-21,P0003,303,480,0
2022-03-22,P0003,99,203,1
2022-03-23,P0003,197,403,0
2022-03-24,P0003,234,470,0
2022-03-25,P0003,167,458,0
2022-03-26,P0003,156,348,0
2022-03-27,P0003,373,483,0
2022-03-28,P0003,9,92,1
2022-03-29,P0003,74,263,1
2022-03-30,P0003,10,167,0
2022-03-31,P0003,241,366,0
2022-04-01,P0003,74,104,0
2022-04-02,P0003,180,361,1
2022-04-03,P0003,337,427,1
2022-04-04,P0003,125,154,0
2022-04-05,P0003,78,496,1
2022-04-06,P0003,136,299,0
2022-04-07,P0003,106,178,1
2022-04-08,P0003,27,113,0
2022-04-09,P0003,2,130,0
2022-04-10,P0003,48,60,1
2022-04-11,P0003,260,276,0
2022-04-12,P0003,278,308,0
2022-04-13,P0003,73,103,1
2022-04-14,P0003,65,255,0
2022-04-15,P0003,138,215,0
2022-04-16,P0003,66,320,0
2022-04-17,P0003,278,399,1
2022-04-18,P0003,42,470,0
2022-04-19,P0003,373,397,1
2022-04-20,P0003,34,133,1
2022-04-21,P0003,6,71,0
2022-04-22,P0003,73,168,0
2022-04-23,P0003,285,328,1
2022-04-24,P0003,136,283,0
2022-04-25,P0003,77,465,1
2022-04-26,P0003,16,57,1
2022-04-27,P0003,92,132,1
2022-04-28,P0003,46,342,0
2022-04-29,P0003,220,394,0
2022-04-30,P0003,141,474,0
2022-05-01,P0003,7,182,0
2022-05-02,P0003,311,369,1
2022-05-03,P0003,334,384,0
2022-05-04,P0003,13,95,1
2022-05-05,P0003,67,341,1
2022-05-06,P0003,156,169,1
2022-05-07,P0003,86,133,1
2022-05-08,P0003,46,418,0
2022-05-09,P0003,114,471,0
2022-05-10,P0003,273,451,0
2022-05-11,P0003,5,148,0
2022-05-12,P0003,33,112,1
2022-05-13,P0003,128,168,0
2022-05-14,P0003,319,492,0
2022-05-15,P0003,196,361,1
2022-05-16,P0003,37,146,1
2022-05-17,P0003,31,152,1
2022-05-18,P0003,58,136,0
2022-05-19,P0003,0,308,1
2022-05-20,P0003,220,404,1
2022-05-21,P0003,1,52,0
2022-05-22,P0003,208,226,0
2022-05-23,P0003,114,244,1
2022-05-24,P0003,243,361,1
2022-05-25,P0003,37,86,1
2022-05-26,P0003,232,453,1
2022-05-27,P0003,31,424,0
2022-05-28,P0003,61,111,0
2022-05-29,P0003,204,236,0
2022-05-30,P0003,20,358,1
2022-05-31,P0003,10,53,1
2022-06-01,P0003,259,313,1
2022-06-02,P0003,192,405,1
2022-06-03,P0003,66,222,1
2022-06-04,P0003,175,376,1
2022-06-05,P0003,23,278,1
2022-06-06,P0003,155,212,0
2022-06-07,P0003,36,90,0
2022-06-08,P0003,174,366,1
2022-06-09,P0003,53,214,0
2022-06-10,P0003,30,342,1
2022-06-11,P0003,75,339,1
2022-06-12,P0003,102,153,0
2022-06-13,P0003,240,426,0
2022-06-14,P0003,56,484,0
2022-06-15,P0003,454,466,1
2022-06-16,P0003,58,159,1
2022-06-17,P0003,161,310,0
2022-06-18,P0003,283,358,0
2022-06-19,P0003,208,248,0
2022-06-20,P0003,128,189,1
2022-06-21,P0003,111,374,1
2022-06-22,P0003,75,115,1
2022-06-23,P0003,302,442,0
2022-06-24,P0003,15,199,1
2022-06-25,P0003,17,70,1
2022-06-26,P0003,29,109,1
2022-06-27,P0003,140,268,1
2022-06-28,P0003,226,483,1
